OrderDetailID,OrderID,ProductID,Quantity,Price
5248,4052,90,3,176.81
5249,1846,25,2,505.66
5250,4232,67,1,435.61
5251,2969,51,2,183.39
5252,889,52,2,215.31
5253,2257,46,2,429.4
5254,2421,28,1,293.15
5255,3020,75,2,376.31
5256,2623,49,4,411.34
5257,3769,50,1,84.34
5258,2603,15,1,130.28
5259,2665,36,1,410.47
5260,298,85,1,473.95
5261,374,50,3,450.04
5262,2141,18,5,522.96
5263,2630,41,1,501.7
5264,1382,98,5,492.06
5265,4151,49,2,56.47
5266,3815,16,3,354.94
5267,3654,48,3,432.04
5268,77,52,2,408.55
5269,1899,38,3,187.84
5270,1521,51,5,400.07
5271,3951,86,4,195.24
5272,1024,7,1,403.52
5273,3989,6,4,86.46
5274,5000,100,1,400.91
5275,3531,44,3,512.87
5276,2988,14,2,57.61
5277,102,4,4,153.42
5278,643,51,5,354.06
5279,1957,55,2,281.09
5280,1931,58,5,179.12
5281,2164,45,2,232.72
5282,3198,92,2,448.55
5283,909,14,5,435.89
5284,2910,83,2,317.55
5285,57,34,1,404.8
5286,4174,19,1,468.53
5287,2382,10,3,193.61
5288,4425,97,4,389.98
5289,3327,44,3,242.08
5290,4484,17,2,349.02
5291,4272,81,2,275.7
5292,2117,57,2,463.41
5293,2982,72,4,139.0
5294,3630,25,3,287.23
5295,4135,33,3,169.0
5296,4309,94,2,149.21
5297,1999,34,3,509.42
5298,3010,20,4,183.01
5299,2689,72,2,397.12
5300,4679,98,2,122.43
5301,2838,64,2,197.12
5302,1868,56,4,495.2
5303,2828,2,4,58.55
5304,4706,47,3,288.33
5305,4098,19,5,516.92
5306,252,30,4,98.34
5307,3654,75,3,248.58
5308,1537,30,2,115.3
5309,3445,84,4,204.88
5310,4390,78,4,437.7
5311,2992,81,3,188.48
5312,2754,89,5,268.84
5313,2042,63,1,273.71
5314,1896,65,5,105.48
5315,4641,56,4,354.25
5316,1505,79,2,82.82
5317,1310,95,2,340.89
5318,1111,33,2,169.89
5319,1905,1,1,327.61
5320,3342,58,1,132.79
5321,1064,10,2,193.84
5322,4808,20,4,214.19
5323,3141,25,2,494.54
5324,4391,88,2,169.79
5325,2361,99,5,65.54
5326,4397,81,3,460.24
5327,648,52,4,253.23
5328,4932,23,2,425.56
5329,4986,68,2,272.21
5330,2450,54,2,202.81
5331,575,12,1,424.84
5332,3522,87,1,182.11
5333,4266,88,2,326.92
5334,4380,6,3,204.73
5335,34,5,1,140.15
5336,858,37,4,495.34
5337,4974,92,5,328.62
5338,1646,23,1,210.54
5339,4137,76,1,201.53
5340,592,60,3,534.02
5341,4163,10,3,351.49
5342,4237,75,5,351.0
5343,4534,78,2,53.14
5344,685,74,4,505.56
5345,4784,92,5,352.42
5346,3043,32,1,456.15
5347,4195,10,4,303.07
5348,795,59,5,81.35
5349,3524,23,2,312.41
5350,4704,4,4,472.86
5351,219,65,2,318.13
5352,2884,7,5,54.16
5353,1058,75,1,379.43
5354,1547,12,2,242.98
5355,2593,79,3,206.45
5356,2311,17,5,539.59
5357,4774,6,2,482.72
5358,1679,23,5,155.19
5359,4427,2,1,247.7
5360,3833,50,3,207.66
5361,1619,66,1,73.03
5362,147,75,1,154.48
5363,1848,86,4,239.08
5364,2084,39,5,328.65
5365,62,59,4,508.93
5366,3104,90,4,160.98
5367,4822,72,3,491.24
5368,4128,69,3,381.48
5369,1366,42,1,280.22
5370,4280,5,1,163.33
5371,2107,59,5,247.21
5372,3561,69,2,231.87
5373,3563,63,3,535.11
5374,788,76,1,215.16
5375,3745,76,4,362.01
5376,4863,22,3,516.82
5377,1008,94,2,349.02
5378,4590,46,1,101.19
5379,4824,61,4,481.23
5380,3052,87,3,320.37
5381,1938,68,1,100.95
5382,1768,52,5,110.79
5383,851,98,3,351.45
5384,17,44,4,59.6
5385,107,71,1,175.74
5386,1534,48,5,189.36
5387,1719,100,4,168.75
5388,138,2,5,505.57
5389,2099,2,2,217.33
5390,1517,75,5,225.0
5391,4911,62,5,177.09
5392,4363,72,2,183.66
5393,938,20,1,55.92
5394,4123,82,2,303.51
5395,3939,72,5,143.21
5396,3262,70,2,509.43
5397,4811,97,3,58.94
5398,2865,24,2,541.07
5399,4159,79,2,369.9
5400,2768,12,1,383.22
5401,3898,1,1,295.39
5402,4253,37,5,463.78
5403,3247,31,3,372.14
5404,680,56,1,153.21
5405,4691,12,4,177.14
5406,3512,82,5,132.35
5407,2945,69,5,539.62
5408,2756,81,2,174.82
5409,4799,82,2,168.6
5410,3202,48,1,418.45
5411,2239,50,1,122.87
5412,3459,90,1,71.91
5413,4661,37,4,423.14
5414,1244,80,5,433.22
5415,1028,96,1,197.75
5416,3043,23,3,243.93
5417,1085,73,2,203.53
5418,2203,2,1,236.11
5419,2869,53,5,338.68
5420,2511,99,4,130.19
5421,2643,76,1,313.72
5422,444,56,2,251.29
5423,2987,10,1,362.15
5424,4293,48,4,189.76
5425,2598,5,5,121.03
5426,2775,16,3,354.45
5427,1913,64,2,312.69
5428,116,77,5,355.97
5429,214,85,2,409.07
5430,479,98,3,246.66
5431,1590,89,5,147.59
5432,4993,15,3,290.25
5433,3877,37,5,262.08
5434,3268,32,3,539.22
5435,1463,68,2,520.05
5436,4957,8,4,455.87
5437,2688,57,3,245.23
5438,4285,99,5,435.99
5439,2559,87,4,442.33
5440,3796,91,1,228.29
5441,2689,5,3,54.4
5442,4604,22,2,266.3
5443,2997,95,4,284.49
5444,683,86,5,473.56
5445,4062,73,4,345.2
5446,565,47,3,350.04
5447,3845,66,5,127.86
5448,2230,19,3,321.39
5449,2112,22,4,397.89
5450,840,76,5,76.73
5451,4910,45,3,293.31
5452,2527,79,4,134.63
5453,4522,18,1,210.96
5454,1006,32,5,98.57
5455,2846,50,2,409.68
5456,2569,39,1,150.5
5457,2768,90,4,394.67
5458,4092,51,3,99.49
5459,1648,15,4,458.16
5460,4352,83,5,438.64
5461,2838,75,3,182.7
5462,618,59,1,362.4
5463,1989,39,3,152.2
5464,3221,17,1,330.01
5465,4586,54,5,528.3
5466,286,48,2,213.98
5467,2674,7,3,302.75
5468,4297,73,2,137.53
5469,2398,54,2,398.53
5470,52,96,1,263.13
5471,1123,39,2,522.39
5472,1488,9,1,540.89
5473,2331,32,4,538.58
5474,3000,98,3,238.38
5475,3703,45,5,279.56
5476,4729,32,5,511.19
5477,4465,55,5,63.16
5478,4700,4,3,483.15
5479,2830,49,4,58.87
5480,1910,26,5,134.46
5481,2242,16,3,447.7
5482,2044,27,4,121.66
5483,4427,79,5,320.55
5484,2902,60,5,90.61
5485,2281,20,4,183.35
5486,142,91,4,485.55
5487,3928,52,1,344.56
5488,2928,18,4,399.63
5489,1886,53,3,130.05
5490,770,60,5,350.81
5491,2454,85,3,155.34
5492,749,14,4,74.62
5493,249,2,2,111.16
5494,3203,4,1,124.4
5495,517,10,4,293.99
5496,2692,54,2,301.88
5497,381,39,2,451.88
5498,2356,65,2,460.44
5499,4133,73,3,287.95
5500,438,73,4,261.22
5501,2467,29,1,154.7
5502,62,73,3,335.67
5503,115,72,1,118.6
5504,2707,39,2,148.56
5505,3500,68,1,352.12
5506,4438,22,4,439.04
5507,1984,35,1,132.46
5508,4376,18,3,401.01
5509,3810,31,2,529.98
5510,1556,60,5,424.9
5511,2667,44,5,273.97
5512,1674,77,4,486.93
5513,1945,61,3,439.76
5514,574,89,4,424.5
5515,2324,53,3,62.74
5516,3644,23,5,57.36
5517,3368,17,2,96.84
5518,1303,96,1,541.32
5519,1959,26,3,506.0
5520,1132,58,5,137.66
5521,3291,97,2,300.81
5522,2762,93,4,254.34
5523,912,57,2,106.19
5524,2514,55,3,98.79
5525,4829,51,1,284.11
5526,3029,6,2,87.65
5527,4908,14,2,286.57
5528,655,8,1,100.96
5529,3504,56,3,97.88
5530,2734,64,4,300.18
5531,3855,10,3,116.88
5532,66,98,1,106.58
5533,1535,1,1,404.88
5534,4871,23,4,528.94
5535,601,45,2,529.57
5536,2936,27,2,160.71
5537,4238,2,1,307.16
5538,3527,39,1,277.24
5539,4203,15,5,287.83
5540,1648,42,2,348.43
5541,4602,79,5,223.03
5542,1959,44,3,136.92
5543,1330,84,5,517.22
5544,3620,19,4,325.79
5545,4746,58,1,211.16
5546,2758,31,5,478.3
5547,1636,11,4,147.8
5548,2553,86,3,217.7
5549,2932,55,3,272.7
5550,4205,45,2,527.08
5551,3018,63,2,189.07
5552,1544,44,4,122.4
5553,3936,62,4,457.94
5554,4157,68,4,355.74
5555,2744,90,1,290.93
5556,564,51,4,358.64
5557,3208,70,4,409.66
5558,3332,18,2,463.83
5559,459,83,3,370.46
5560,4614,56,1,180.84
5561,2826,59,3,101.15
5562,1902,24,2,482.16
5563,4632,24,2,502.58
5564,4327,4,3,416.59
5565,2789,49,5,92.13
5566,4945,19,3,135.0
5567,4711,64,3,400.07
5568,3961,84,1,482.29
5569,4478,9,3,77.87
5570,2103,41,1,68.26
5571,4030,93,3,309.41
5572,3553,62,4,525.46
5573,3783,98,2,418.51
5574,2003,41,3,517.44
5575,3044,51,5,354.28
5576,327,12,2,527.32
5577,3299,59,5,496.04
5578,4811,14,5,293.62
5579,3247,10,4,310.76
5580,2630,13,3,331.85
5581,3581,51,4,304.49
5582,4161,61,5,301.54
5583,272,91,5,439.62
5584,1694,13,5,233.14
5585,1910,32,1,108.49
5586,4979,81,1,283.52
5587,4713,79,2,535.37
5588,687,18,5,167.81
5589,2545,93,1,134.61
5590,2270,4,1,391.74
5591,1988,83,2,378.78
5592,1976,81,5,546.47
5593,1519,92,3,359.04
5594,4140,42,4,128.26
5595,3407,25,4,174.93
5596,3332,32,4,157.93
5597,52,90,3,500.78
5598,2084,16,4,434.35
5599,288,14,5,455.25
5600,384,17,5,220.09
5601,1325,55,2,307.43
5602,3253,91,5,225.74
5603,4502,47,1,75.0
5604,4441,83,2,507.4
5605,168,25,5,511.57
5606,440,88,5,313.83
5607,1691,30,4,498.67
5608,3292,27,4,320.8
5609,2518,12,2,298.17
5610,1582,77,1,488.8
5611,4344,82,3,196.2
5612,2234,56,1,380.94
5613,580,60,3,52.25
5614,2418,42,1,131.75
5615,577,98,1,289.98
5616,3647,78,5,248.44
5617,4194,2,1,541.15
5618,4190,79,4,446.59
5619,2573,39,4,504.39
5620,4362,90,2,138.1
5621,907,45,5,109.88
5622,2533,17,1,450.69
5623,2431,79,1,544.49
5624,4808,73,2,71.74
5625,1332,80,5,468.88
5626,2502,33,5,478.91
5627,1978,50,1,148.99
5628,4513,52,2,532.23
5629,1197,75,3,149.7
5630,1720,95,4,169.92
5631,652,69,5,265.73
5632,2227,98,4,462.57
5633,1638,60,1,405.76
5634,332,69,3,364.73
5635,3699,45,4,66.53
5636,1638,77,1,68.01
5637,4665,78,3,511.96
5638,4975,18,4,251.69
5639,3755,20,1,280.66
5640,4531,85,4,276.77
5641,2805,47,5,310.53
5642,3677,93,1,317.36
5643,1671,62,4,237.23
5644,488,73,5,460.37
5645,4187,7,2,209.54
5646,1216,89,3,401.04
5647,357,85,2,75.19
5648,4308,1,1,107.37
5649,1297,34,4,167.43
5650,4462,56,5,175.55
5651,3389,1,2,138.89
5652,4472,75,2,52.43
5653,712,99,1,121.3
5654,4230,100,1,182.28
5655,4910,90,2,149.92
5656,4990,53,1,222.29
5657,4669,77,3,278.42
5658,3456,63,4,62.86
5659,775,42,5,510.38
5660,2690,3,4,502.11
5661,4741,21,4,512.04
5662,2345,86,4,119.47
5663,2572,34,1,396.22
5664,1060,67,3,211.91
5665,3289,37,1,531.66
5666,3064,70,3,342.51
5667,3809,38,3,504.78
5668,4128,88,1,329.67
5669,864,14,3,502.08
5670,4699,17,4,203.53
5671,78,12,2,299.13
5672,3300,61,5,370.46
5673,2444,82,3,149.18
5674,4516,10,5,339.61
5675,1481,73,4,72.43
5676,1694,23,3,327.23
5677,3440,81,3,490.87
5678,3009,19,5,135.37
5679,915,26,5,505.17
5680,505,16,3,343.33
5681,3477,19,1,251.52
5682,1647,19,1,184.21
5683,3867,57,5,271.15
5684,17,41,2,192.78
5685,3827,73,5,70.37
5686,1634,30,4,311.34
5687,4810,6,5,321.75
5688,1341,81,3,342.27
5689,4598,30,5,236.22
5690,3203,22,5,516.25
5691,4267,42,2,389.1
5692,1217,10,4,468.79
5693,4107,86,3,433.56
5694,2639,19,5,147.46
5695,50,64,2,359.43
5696,997,1,2,420.88
5697,2944,53,2,145.18
5698,2398,25,1,221.99
5699,432,27,5,211.57
5700,1836,10,1,114.11
5701,112,78,3,438.26
5702,1747,71,4,483.41
5703,1088,25,2,132.43
5704,551,36,4,178.37
5705,2939,93,3,53.23
5706,1374,65,1,395.77
5707,2395,82,5,415.76
5708,3864,65,5,91.94
5709,3036,70,2,368.38
5710,3088,89,4,155.21
5711,637,21,4,54.37
5712,3963,62,4,318.16
5713,3025,86,4,270.85
5714,2435,63,4,188.59
5715,2616,80,3,323.26
5716,3749,82,2,352.79
5717,3684,95,3,431.94
5718,4193,74,1,296.91
5719,1756,84,3,405.09
5720,3466,89,3,176.83
5721,4057,10,5,241.38
5722,1571,8,1,502.19
5723,134,49,3,393.24
5724,99,91,2,181.98
5725,1322,1,4,217.22
5726,2371,16,1,489.03
5727,4668,69,3,497.51
5728,3540,56,5,322.24
5729,3680,84,5,517.01
5730,3700,26,1,342.87
5731,374,9,5,408.03
5732,4506,81,5,411.69
5733,2210,78,2,485.8
5734,1835,21,3,163.93
5735,1515,26,4,368.99
5736,3853,10,3,527.18
5737,3217,89,5,425.8
5738,493,20,3,124.44
5739,572,42,4,447.0
5740,2584,100,4,185.64
5741,3637,1,5,79.56
5742,822,22,1,139.74
5743,729,29,4,432.57
5744,3444,34,2,429.3
5745,2855,8,5,77.25
5746,4486,43,3,333.78
5747,2482,89,1,311.15
5748,2159,99,5,191.65
5749,1688,41,5,157.55
5750,3046,62,2,296.49
5751,3884,41,5,238.79
5752,1311,46,2,136.58
5753,2332,8,3,433.99
5754,4217,50,5,529.83
5755,3161,75,1,113.58
5756,4525,14,5,485.1
5757,2354,2,2,231.19
5758,840,19,3,369.74
5759,3839,74,5,417.91
5760,550,83,2,503.75
5761,2381,64,1,79.97
5762,3065,63,3,544.72
5763,235,36,2,118.9
5764,3973,96,1,193.21
5765,1906,57,1,430.67
5766,417,85,4,337.4
5767,359,6,1,432.02
5768,3617,82,2,354.06
5769,873,61,5,473.33
5770,659,37,3,238.9
5771,4897,92,3,472.05
5772,1169,35,2,497.94
5773,2584,18,4,533.66
5774,1718,55,5,359.36
5775,1210,93,3,465.16
5776,4145,33,2,527.02
5777,1879,83,4,132.47
5778,230,16,1,462.67
5779,2821,92,1,149.88
5780,3827,52,3,393.21
5781,2983,50,1,63.5
5782,3152,64,2,372.37
5783,1049,81,4,128.78
5784,4952,40,4,475.67
5785,4259,33,5,398.58
5786,490,5,3,426.19
5787,374,78,4,473.68
5788,1078,89,3,468.9
5789,530,80,3,268.81
5790,600,79,5,175.71
5791,4903,3,4,537.83
5792,1260,71,3,346.29
5793,2053,72,3,378.19
5794,592,77,1,424.86
5795,632,6,1,210.99
5796,705,23,1,541.03
5797,2474,96,1,474.6
5798,2493,67,2,503.84
5799,2549,84,3,434.89
5800,4212,20,4,130.05
5801,4327,94,5,197.0
5802,1805,75,3,491.39
5803,1707,21,2,539.1
5804,1518,93,1,208.52
5805,3412,42,5,215.34
5806,4487,6,4,157.06
5807,1054,94,5,188.26
5808,3753,89,4,127.42
5809,457,56,2,303.01
5810,254,87,2,269.09
5811,4695,69,4,233.15
5812,2734,55,5,444.32
5813,1338,56,3,527.25
5814,2128,43,4,290.09
5815,1904,43,1,530.45
5816,205,7,5,160.69
5817,3969,39,3,341.46
5818,175,22,4,254.37
5819,266,65,3,400.27
5820,1093,6,1,375.86
5821,2820,87,5,288.38
5822,1353,56,4,386.15
5823,148,99,1,261.58
5824,3333,96,4,446.83
5825,4440,34,5,332.65
5826,3344,98,5,287.15
5827,2086,15,4,121.05
5828,3323,41,3,241.87
5829,4936,1,1,209.84
5830,436,18,2,287.16
5831,4209,58,1,517.96
5832,3910,84,5,264.82
5833,595,46,3,145.8
5834,1653,53,4,50.2
5835,2706,37,2,336.03
5836,1098,89,1,219.01
5837,4121,55,3,472.61
5838,469,78,4,253.52
5839,3980,32,1,533.59
5840,2730,55,1,202.75
5841,1179,28,3,545.64
5842,4838,72,5,217.38
5843,3739,30,4,424.75
5844,1225,78,3,239.22
5845,783,94,1,419.63
5846,3650,94,1,344.65
5847,3967,89,5,451.03
5848,4924,75,5,359.8
5849,4079,80,5,507.47
5850,2110,8,5,185.22
5851,1787,3,2,430.26
5852,1301,87,4,290.25
5853,1910,39,5,414.09
5854,2421,83,5,544.54
5855,3197,75,1,447.59
5856,418,22,5,173.58
5857,3252,12,5,450.78
5858,3628,81,4,424.83
5859,1243,38,4,497.15
5860,144,45,3,162.85
5861,3210,41,5,470.72
5862,2620,47,5,532.32
5863,1615,66,2,131.91
5864,3443,33,4,318.44
5865,2843,31,1,257.97
5866,4010,25,2,272.28
5867,4968,100,2,66.33
5868,4041,85,2,195.42
5869,1198,26,2,81.81
5870,2937,16,5,53.27
5871,1855,75,1,123.48
5872,2283,47,2,87.37
5873,1017,82,3,51.67
5874,3646,28,2,160.8
5875,66,24,2,253.84
5876,3241,72,3,512.82
5877,2404,13,3,363.16
5878,817,16,2,51.07
5879,1147,94,5,232.77
5880,4688,34,1,226.2
5881,732,3,1,325.24
5882,2051,97,1,473.31
5883,2285,34,1,97.78
5884,3380,20,4,438.24
5885,1004,13,1,116.24
5886,2840,32,3,233.82
5887,2333,68,1,377.9
5888,229,89,4,412.44
5889,3777,35,3,494.16
5890,2101,55,5,385.44
5891,1458,47,1,387.11
5892,1599,44,3,378.78
5893,2768,32,3,195.75
5894,4389,75,2,206.46
5895,3451,7,4,332.9
5896,651,73,3,515.61
5897,1114,15,5,502.18
5898,4070,44,3,295.87
5899,4380,22,2,462.49
5900,1748,84,4,544.5
5901,1080,100,3,131.53
5902,1083,21,1,513.98
5903,584,83,1,64.78
5904,1120,59,3,67.66
5905,1935,67,2,130.26
5906,370,12,4,360.21
5907,78,93,3,462.19
5908,3196,52,2,212.29
5909,2897,16,2,163.05
5910,4833,42,4,166.3
5911,2159,43,3,184.12
5912,4696,67,4,226.12
5913,3732,9,5,103.57
5914,3493,97,1,411.18
5915,4872,54,2,346.35
5916,1957,94,3,190.57
5917,1466,11,4,460.75
5918,1887,63,1,373.62
5919,4543,9,3,220.16
5920,2982,84,4,152.64
5921,4050,51,3,331.78
5922,64,77,1,222.77
5923,1839,55,1,275.78
5924,1334,43,1,135.5
5925,727,19,4,416.76
5926,904,78,3,415.68
5927,4084,76,5,347.6
5928,1406,92,2,183.73
5929,929,67,2,91.34
5930,1617,54,4,359.84
5931,1345,34,3,529.51
5932,2624,53,5,159.87
5933,4938,66,4,108.84
5934,1063,90,2,338.72
5935,4324,54,5,306.78
5936,2615,78,4,480.81
5937,4620,43,5,204.39
5938,548,67,1,175.98
5939,2149,38,1,524.42
5940,1562,53,4,436.51
5941,4596,82,1,321.93
5942,4594,83,5,271.58
5943,2117,46,2,376.71
5944,3518,20,4,198.56
5945,3870,32,5,472.32
5946,2260,27,4,460.21
5947,3321,44,5,175.84
5948,2057,62,4,71.76
5949,4528,82,3,144.16
5950,4579,64,5,475.39
5951,4700,87,5,213.98
5952,2023,69,5,398.96
5953,4864,75,3,321.14
5954,4284,92,4,359.19
5955,4323,80,1,86.46
5956,3970,61,5,356.88
5957,3129,42,5,266.98
5958,3771,69,5,123.24
5959,92,17,4,252.43
5960,3543,4,2,347.05
5961,3166,96,4,395.14
5962,3929,88,2,225.08
5963,2095,22,5,399.25
5964,3874,2,2,532.28
5965,239,11,3,311.91
5966,4753,12,3,417.32
5967,2108,32,5,526.74
5968,1745,73,3,191.32
5969,2968,80,3,478.67
5970,728,48,4,124.08
5971,4241,71,5,268.63
5972,4213,51,5,130.02
5973,616,88,3,417.59
5974,1994,61,3,499.92
5975,1656,30,5,102.14
5976,1505,96,5,123.98
5977,3215,11,3,308.72
5978,3002,17,4,205.17
5979,486,77,1,99.4
5980,4023,41,4,530.35
5981,1781,39,3,59.17
5982,665,98,1,364.9
5983,3943,96,2,93.36
5984,1850,42,5,425.56
5985,1972,25,2,439.06
5986,4509,44,1,51.61
5987,247,1,2,497.87
5988,421,89,1,89.14
5989,2992,6,2,522.3
5990,2555,76,2,309.04
5991,4951,24,5,347.17
5992,3869,64,2,248.24
5993,2753,53,2,471.23
5994,315,58,5,141.45
5995,3695,30,1,493.11
5996,3070,83,4,166.14
5997,4837,46,5,235.74
5998,4770,26,3,390.03
5999,4144,82,5,70.46
6000,1567,92,2,294.93
6001,2403,51,5,126.53
6002,207,92,4,284.4
6003,2875,73,2,339.31
6004,4381,33,1,71.49
6005,3030,1,3,229.84
6006,3883,4,4,50.72
6007,808,40,1,469.15
6008,1756,15,5,405.38
6009,1606,49,1,483.08
6010,3639,64,3,482.48
6011,1324,33,3,244.05
6012,151,3,5,501.4
6013,3803,92,5,59.38
6014,2734,77,1,191.55
6015,331,61,2,405.35
6016,3979,24,4,155.7
6017,1513,14,1,255.96
6018,1418,36,5,294.7
6019,1294,14,3,442.06
6020,1720,9,4,206.18
6021,4826,95,4,81.16
6022,2746,99,4,383.69
6023,3558,55,4,75.18
6024,2806,12,5,344.89
6025,3916,64,4,384.97
6026,4947,66,1,310.59
6027,2602,78,3,440.31
6028,4958,84,4,277.54
6029,4535,73,5,55.8
6030,692,25,4,415.65
6031,626,81,5,85.69
6032,530,91,1,201.84
6033,3204,42,5,318.49
6034,1516,30,1,308.96
6035,3259,15,5,186.68
6036,2095,83,4,286.55
6037,3478,23,4,330.59
6038,1274,34,5,151.5
6039,2366,5,2,543.07
6040,1800,53,3,469.05
6041,1390,69,5,290.92
6042,1489,56,3,153.24
6043,1962,85,5,166.6
6044,372,4,4,339.72
6045,2792,55,1,224.83
6046,3870,82,5,169.81
6047,973,38,4,341.68
6048,2388,39,4,225.29
6049,1886,8,5,263.71
6050,3369,36,1,166.44
6051,3452,71,1,519.25
6052,2298,100,5,241.91
6053,2465,17,4,166.48
6054,4827,90,3,473.8
6055,4737,68,3,197.67
6056,2962,23,4,193.51
6057,257,64,3,379.12
6058,1377,15,1,398.57
6059,1218,39,3,484.25
6060,4685,98,4,233.54
6061,3546,89,2,338.2
6062,1900,60,2,449.86
6063,4768,100,2,160.61
6064,3346,14,2,377.74
6065,3588,30,4,415.04
6066,2955,6,3,427.68
6067,4300,10,4,493.62
6068,222,49,5,244.06
6069,472,79,1,89.66
6070,4285,52,1,341.53
6071,4277,81,1,279.23
6072,2448,28,5,269.34
6073,412,75,4,375.92
6074,4353,86,3,382.27
6075,4526,55,3,507.23
6076,87,2,4,306.68
6077,4709,94,2,52.53
6078,3628,67,2,279.18
6079,2112,57,1,237.9
6080,496,95,5,409.61
6081,1470,21,5,58.76
6082,4758,52,1,158.31
6083,3643,4,1,493.07
6084,1911,17,1,242.81
6085,1592,29,1,213.2
6086,1545,42,5,510.49
6087,645,11,3,91.66
6088,2062,50,4,409.68
6089,3601,35,1,107.37
6090,1397,51,2,263.36
6091,2036,23,2,543.78
6092,19,10,3,168.44
6093,4507,98,4,245.57
6094,4543,61,5,115.36
6095,4340,44,5,476.36
6096,3723,30,4,105.23
6097,469,21,3,261.01
6098,2187,2,2,510.16
6099,4979,74,5,218.29
6100,3614,92,5,133.35
6101,2079,63,4,227.81
6102,3624,26,5,103.24
6103,1109,65,3,139.82
6104,3529,62,1,185.06
6105,2777,6,5,137.56
6106,3930,41,2,213.68
6107,4980,77,1,62.65
6108,2995,78,3,478.56
6109,3079,31,4,126.37
6110,2844,64,2,514.14
6111,2284,76,5,486.89
6112,3811,15,1,539.21
6113,3196,23,2,432.28
6114,2137,14,4,237.69
6115,4158,48,4,325.28
6116,2987,25,2,413.28
6117,1372,29,3,329.65
6118,3579,99,3,475.21
6119,4369,82,2,525.29
6120,804,21,2,352.65
6121,4182,48,2,65.68
6122,813,62,5,105.48
6123,2826,98,2,207.22
6124,1353,5,1,209.66
6125,2604,38,5,167.28
6126,1715,27,2,410.11
6127,1892,60,1,313.79
6128,2122,88,2,144.75
6129,1234,97,1,104.56
6130,800,6,4,55.34
6131,997,42,4,339.47
6132,1123,27,2,294.17
6133,1719,88,3,138.96
6134,4026,29,3,151.65
6135,2692,100,4,116.84
6136,1681,80,2,297.24
6137,1953,92,3,548.35
6138,3557,92,1,292.17
6139,4210,76,1,422.26
6140,2501,8,5,422.18
6141,3275,96,1,475.56
6142,3823,76,4,320.34
6143,618,96,2,527.95
6144,4737,40,3,543.07
6145,1409,30,2,199.38
6146,2111,39,3,99.33
6147,4894,32,2,208.14
6148,471,23,4,294.07
6149,4042,5,1,531.25
6150,3823,26,4,416.79
6151,683,73,2,162.75
6152,66,91,4,120.01
6153,4750,56,2,468.17
6154,1902,58,1,430.83
6155,3586,25,2,58.67
6156,2182,33,1,307.49
6157,1568,29,3,491.21
6158,3227,61,4,433.85
6159,17,92,1,361.86
6160,744,27,5,447.73
6161,2356,56,2,398.42
6162,4948,66,2,473.96
6163,1483,54,3,461.93
6164,3125,1,3,163.54
6165,112,35,4,120.14
6166,291,80,3,335.53
6167,501,94,1,106.19
6168,1795,33,2,102.51
6169,3212,12,3,52.98
6170,4234,27,2,383.93
6171,1150,11,5,364.65
6172,291,32,4,523.02
6173,3908,35,3,56.6
6174,4805,99,3,511.66
6175,97,8,2,221.21
6176,2978,65,2,498.34
6177,1529,28,4,194.32
6178,2882,87,3,228.9
6179,3829,57,1,157.85
6180,3296,83,5,503.48
6181,1187,61,2,221.4
6182,4885,32,2,424.67
6183,1277,71,1,503.31
6184,1413,86,5,338.79
6185,1499,89,1,262.7
6186,4725,27,5,382.74
6187,2077,64,4,274.67
6188,4689,54,3,61.38
6189,4424,45,3,304.83
6190,11,59,3,512.77
6191,3011,97,4,474.57
6192,3038,26,1,396.32
6193,1323,35,4,70.33
6194,2572,13,5,455.7
6195,1040,57,4,115.17
6196,2114,54,3,412.05
6197,4996,6,5,189.91
6198,1245,19,4,185.94
6199,1341,19,5,330.81
6200,2583,67,4,436.26
6201,4485,53,2,193.49
6202,146,26,3,501.77
6203,3628,45,1,524.37
6204,522,4,2,66.4
6205,136,13,4,219.25
6206,3803,3,2,196.48
6207,591,62,3,54.41
6208,2780,38,4,260.42
6209,753,73,4,503.39
6210,3258,81,4,360.04
6211,4315,40,2,151.59
6212,2905,60,2,259.17
6213,4829,21,3,123.57
6214,3530,50,3,206.35
6215,2140,100,2,511.16
6216,3530,50,1,547.68
6217,3430,54,4,377.08
6218,1533,80,2,60.54
6219,4486,35,2,512.89
6220,2279,22,2,255.11
6221,3497,76,5,104.05
6222,4435,57,1,132.88
6223,1,89,3,360.82
6224,3055,50,2,255.99
6225,1409,9,3,269.83
6226,3460,98,1,91.29
6227,3891,96,5,331.02
6228,343,85,1,515.54
6229,619,97,2,136.55
6230,2799,18,2,227.9
6231,590,81,3,127.67
6232,2427,96,2,111.39
6233,1502,91,2,406.41
6234,3586,7,5,371.58
6235,3867,25,3,61.65
6236,2214,1,5,532.72
6237,4218,7,2,491.72
6238,3927,68,4,307.99
6239,4657,56,5,174.58
6240,1463,84,4,316.47
6241,864,9,4,54.96
6242,3625,94,3,442.74
6243,1285,2,1,115.94
6244,2512,26,1,52.66
6245,3810,8,3,502.49
6246,1389,99,3,214.58
6247,4436,88,4,78.81
6248,4676,32,5,549.81
6249,1934,99,5,520.28
6250,3008,78,1,440.86
6251,1556,21,4,540.03
6252,4927,64,2,185.58
6253,1357,97,4,283.59
6254,4907,16,4,212.09
6255,4078,36,3,114.54
6256,2376,52,5,319.18
6257,4505,66,4,91.61
6258,3767,13,5,375.76
