OrderID,CustomerID,OrderDate,TotalAmount
1720,970,2024-08-20,550.49
1721,88,2024-10-20,3080.42
1722,294,2024-08-14,2987.18
1723,536,2025-01-15,3326.03
1724,151,2024-07-16,3026.53
1725,213,2024-11-12,2894.92
1726,980,2024-12-31,4707.31
1727,656,2025-02-22,3637.34
1728,352,2024-06-07,2280.05
1729,616,2024-11-03,1735.08
1730,270,2024-12-08,2462.72
1731,586,2024-09-10,4607.74
1732,741,2024-03-09,4107.41
1733,574,2024-12-03,4711.69
1734,374,2025-02-07,4478.19
1735,612,2024-10-31,3304.95
1736,576,2024-07-25,3234.6
1737,683,2024-06-13,1189.29
1738,477,2024-07-14,119.58
1739,154,2024-10-11,1414.67
1740,716,2024-11-09,4632.5
1741,970,2024-11-26,3530.03
1742,244,2024-07-21,1035.22
1743,663,2024-05-17,4895.33
1744,211,2025-01-31,2543.26
1745,6,2024-05-24,3673.77
1746,910,2024-12-11,486.83
1747,900,2024-08-03,4504.3
1748,880,2024-08-17,2134.75
1749,459,2024-04-10,4173.43
1750,542,2024-08-03,250.63
1751,428,2024-07-13,1400.13
1752,809,2024-08-16,3159.46
1753,416,2024-03-07,3869.17
1754,772,2024-12-29,1765.95
1755,289,2024-04-14,3522.74
1756,984,2024-11-21,4329.42
1757,741,2024-05-20,2750.63
1758,342,2024-10-21,4207.08
1759,309,2024-08-23,1243.6
1760,198,2024-10-02,1100.6
1761,321,2024-06-28,1141.18
1762,235,2025-01-04,2355.83
1763,295,2024-11-22,2499.79
1764,294,2024-09-09,2237.95
1765,347,2024-10-24,799.8
1766,249,2024-03-07,3219.21
1767,191,2025-01-22,1528.41
1768,212,2024-12-09,228.74
1769,906,2024-12-26,4312.88
1770,253,2024-04-24,3649.06
1771,394,2024-11-15,3420.26
1772,105,2024-03-18,4012.69
1773,171,2025-01-18,1282.87
1774,186,2024-03-28,3280.07
1775,698,2024-12-08,3635.05
1776,510,2024-03-13,1210.78
1777,754,2024-05-11,4378.35
1778,422,2024-05-04,4201.05
1779,184,2024-10-31,4663.05
1780,823,2025-01-16,1988.26
1781,427,2024-06-12,2778.2
1782,402,2024-03-28,2298.9
1783,68,2024-06-10,1288.29
1784,538,2024-05-25,483.99
1785,291,2024-10-06,2408.16
1786,952,2024-12-23,3940.55
1787,893,2024-09-13,124.54
1788,749,2024-11-01,878.77
1789,810,2025-01-06,3855.49
1790,174,2024-05-08,2319.31
1791,719,2024-11-20,2367.18
1792,304,2024-09-07,937.99
1793,912,2024-04-23,4023.25
1794,218,2024-12-06,1515.95
1795,676,2024-08-08,4332.26
1796,650,2024-07-29,1975.68
1797,410,2024-11-11,1890.86
1798,129,2024-06-16,1604.24
1799,660,2024-12-18,1798.49
1800,44,2024-12-05,285.63
1801,429,2024-08-06,2870.52
1802,674,2024-08-07,351.06
1803,879,2024-11-07,1822.0
1804,176,2024-06-07,2707.75
1805,137,2025-01-23,2421.65
1806,776,2024-04-06,853.97
1807,278,2024-05-14,4265.98
1808,913,2024-05-12,1545.69
1809,806,2024-07-27,477.12
1810,147,2024-11-22,507.18
1811,550,2024-07-26,2645.29
1812,262,2024-04-02,2355.4
1813,720,2024-08-23,2961.46
1814,552,2024-03-16,2672.81
1815,420,2024-09-29,102.5
1816,297,2024-10-12,2663.58
1817,922,2024-05-06,363.56
1818,340,2024-07-01,1385.61
1819,763,2024-05-28,1683.41
1820,8,2024-08-25,858.82
1821,189,2025-01-21,2943.3
1822,661,2024-06-18,2955.25
1823,898,2024-05-05,3789.65
1824,600,2024-12-06,2765.38
1825,495,2024-06-22,2975.21
1826,160,2024-08-06,4275.76
1827,739,2024-09-20,1553.95
1828,991,2024-07-27,2550.61
1829,566,2024-11-11,3222.1
1830,872,2024-11-28,3075.18
1831,641,2024-09-12,4092.95
1832,494,2024-04-23,4651.63
1833,533,2025-02-03,4028.53
1834,730,2024-06-15,824.21
1835,932,2024-11-13,1867.99
1836,7,2024-11-11,4284.35
1837,95,2025-02-02,1288.52
1838,215,2024-11-23,3612.43
1839,656,2024-10-05,3290.15
1840,707,2024-03-11,3372.18
1841,772,2024-10-09,1313.62
1842,728,2024-05-14,474.96
1843,499,2024-06-21,225.99
1844,415,2024-06-04,1438.61
1845,408,2024-09-28,335.28
1846,896,2025-02-27,163.48
1847,778,2024-06-18,195.5
1848,835,2024-07-15,1442.27
1849,968,2024-05-31,1940.17
1850,650,2024-08-28,4316.9
1851,585,2024-08-31,2951.58
1852,252,2024-12-03,4222.98
1853,593,2025-02-22,4036.91
1854,25,2024-11-26,3367.72
1855,789,2024-09-10,3665.79
1856,171,2024-07-13,3807.63
1857,511,2024-08-09,508.71
1858,687,2024-05-06,2521.36
1859,399,2024-06-27,1049.57
1860,620,2024-03-13,2247.5
1861,649,2025-01-22,808.38
1862,624,2024-11-23,1943.88
1863,509,2024-05-24,2172.05
1864,999,2024-04-16,1789.27
1865,746,2024-09-04,953.71
1866,649,2024-07-18,3446.91
1867,398,2024-08-29,3959.19
1868,111,2024-03-20,4599.02
1869,749,2024-03-30,825.83
1870,215,2025-02-07,3171.77
1871,462,2024-12-10,3241.55
1872,18,2024-04-22,4628.1
1873,72,2024-04-25,1928.19
1874,875,2024-09-26,3363.41
1875,316,2025-02-15,3517.46
1876,282,2024-12-30,1195.13
1877,356,2024-07-11,1656.69
1878,774,2024-11-22,1422.77
1879,930,2024-06-30,134.78
1880,527,2025-01-11,4211.27
1881,519,2024-07-20,4734.41
1882,257,2024-06-06,1535.17
1883,649,2025-02-15,1838.17
1884,873,2024-11-03,1386.15
1885,651,2024-12-02,3676.42
1886,539,2025-02-11,3072.32
1887,564,2024-10-18,3742.15
1888,804,2024-12-07,3832.23
1889,581,2024-10-27,4492.61
1890,607,2024-09-27,3402.38
1891,277,2024-10-19,4503.48
1892,666,2024-03-15,1191.03
1893,847,2024-08-16,1003.88
1894,22,2024-10-01,902.6
1895,320,2024-10-10,1587.99
1896,770,2024-06-17,4844.79
1897,972,2024-11-08,4241.44
1898,79,2024-06-24,4132.86
1899,785,2024-04-16,1222.28
1900,444,2024-09-02,1210.08
1901,987,2024-05-27,1893.26
1902,2,2024-04-24,1621.99
1903,132,2024-11-14,1485.65
1904,715,2024-11-26,1744.95
1905,425,2024-05-01,2132.06
1906,848,2024-04-24,3595.06
1907,867,2025-02-08,3033.98
1908,877,2024-03-17,3723.66
1909,835,2024-03-20,2297.05
1910,332,2025-01-01,1204.51
1911,27,2024-04-23,680.26
1912,818,2024-07-11,532.93
1913,294,2024-10-20,2455.58
1914,89,2024-12-29,906.83
1915,896,2024-07-21,3452.59
1916,997,2024-08-05,1682.47
1917,208,2024-06-29,3531.82
1918,599,2024-10-24,4718.99
1919,112,2024-10-16,1550.11
1920,806,2024-10-24,2743.99
1921,400,2025-02-12,310.64
1922,402,2025-02-03,1295.82
1923,241,2024-09-26,3484.06
1924,658,2024-10-01,4811.24
1925,567,2024-06-29,485.05
1926,208,2024-04-16,4794.14
1927,505,2024-09-19,4594.89
1928,94,2024-09-14,4558.76
1929,767,2024-09-20,2848.46
1930,849,2024-05-18,4090.43
1931,54,2025-01-15,4755.53
1932,616,2024-04-26,2593.89
1933,953,2024-05-14,345.35
1934,288,2024-06-15,571.8
1935,546,2024-07-17,2487.1
1936,271,2024-06-12,995.29
1937,536,2024-10-05,129.66
1938,966,2025-02-11,1313.01
1939,996,2024-04-06,4314.75
1940,969,2024-10-14,3859.77
1941,378,2024-11-19,4447.89
1942,535,2025-02-28,4109.29
1943,104,2024-07-25,2272.01
1944,821,2024-09-04,1203.13
1945,711,2024-12-11,4335.13
1946,658,2024-04-10,3456.92
1947,888,2024-10-08,1017.98
1948,789,2024-08-21,3094.73
1949,304,2024-06-13,3025.85
1950,520,2024-10-07,2545.35
1951,572,2024-09-21,2735.83
1952,252,2024-04-07,4559.29
1953,639,2024-06-26,446.08
1954,829,2024-10-12,4830.24
1955,595,2024-08-12,1336.23
1956,942,2024-08-24,4480.36
1957,245,2024-11-04,3903.57
1958,370,2024-11-06,1434.14
1959,596,2025-02-05,3803.42
1960,678,2024-03-15,1469.12
1961,323,2024-06-22,1267.69
1962,35,2024-05-13,2844.61
1963,879,2024-09-30,4164.13
1964,111,2024-11-21,4598.02
1965,561,2024-04-23,4643.45
1966,362,2024-10-14,1838.82
1967,337,2024-06-12,2433.08
1968,543,2024-09-28,681.85
1969,237,2024-11-04,3112.02
1970,455,2024-11-26,4442.28
1971,486,2024-08-07,4477.97
1972,733,2024-05-31,270.1
1973,4,2024-05-25,4718.91
1974,32,2024-11-30,3255.21
1975,138,2024-08-30,1472.96
1976,884,2024-12-26,1086.37
1977,793,2024-10-22,4788.7
1978,909,2024-03-19,3882.01
1979,43,2024-08-11,2642.38
1980,435,2024-07-16,3213.38
1981,300,2024-05-24,4478.68
1982,425,2024-08-22,3804.63
1983,365,2024-10-07,2682.95
1984,528,2024-08-25,2776.35
1985,427,2024-12-29,4877.6
1986,435,2024-08-03,289.67
1987,381,2024-08-30,2075.69
1988,515,2024-09-17,4250.7
1989,644,2024-09-06,2330.28
1990,67,2024-05-05,4782.72
1991,290,2024-03-21,4339.37
1992,853,2024-09-02,1973.52
1993,525,2025-02-16,3401.66
1994,904,2025-01-31,4883.94
1995,413,2024-10-11,2534.29
1996,410,2024-04-19,345.29
1997,816,2024-08-09,3616.62
1998,236,2024-12-13,454.19
1999,679,2024-12-27,3295.76
2000,619,2025-01-05,417.13
2001,68,2024-09-09,4106.81
2002,338,2024-07-06,3745.09
2003,406,2024-12-01,1503.58
2004,860,2024-04-17,314.72
2005,232,2024-05-01,1606.33
2006,144,2024-04-06,869.29
2007,344,2024-06-25,4051.05
2008,759,2024-12-13,2572.56
2009,458,2024-06-26,2663.61
2010,802,2024-05-20,484.06
2011,139,2024-09-12,2414.4
2012,950,2024-11-15,403.84
2013,338,2024-08-18,1072.92
2014,505,2024-08-25,1419.79
2015,127,2024-07-15,3981.61
2016,490,2024-11-11,1887.32
2017,700,2024-08-14,1161.3
2018,419,2025-01-30,1619.55
2019,785,2024-07-22,4562.64
2020,340,2024-12-17,4924.26
2021,759,2025-02-26,3452.67
2022,651,2024-12-21,3597.1
2023,351,2024-04-06,1099.28
2024,426,2024-07-12,3406.42
2025,484,2025-01-06,3127.73
2026,133,2024-09-12,863.57
2027,359,2024-04-06,2830.68
2028,392,2024-12-02,977.06
2029,900,2024-12-31,3696.23
2030,521,2024-04-21,4201.9
2031,234,2024-09-17,4288.87
2032,729,2024-03-15,3467.36
2033,138,2024-03-22,2541.88
2034,58,2024-07-14,3527.93
2035,653,2024-09-25,268.12
2036,498,2024-04-03,224.99
2037,631,2024-03-19,3557.39
2038,681,2024-03-22,3278.77
2039,410,2024-03-10,729.37
2040,820,2024-11-12,2698.69
2041,120,2024-08-21,595.1
2042,853,2024-04-30,1913.7
2043,229,2024-05-15,1347.6
2044,650,2025-02-02,4890.17
2045,217,2024-10-21,3727.59
2046,791,2024-09-22,4562.99
2047,58,2025-01-24,1537.2
2048,738,2024-10-24,4540.22
2049,468,2024-06-05,467.12
2050,103,2025-02-15,2308.06
2051,243,2024-08-17,3918.88
2052,938,2024-08-07,1956.28
2053,70,2024-04-26,1732.22
2054,214,2024-11-24,4924.11
2055,808,2024-10-15,270.77
2056,285,2024-04-10,2874.3
2057,280,2024-06-21,2063.01
2058,33,2024-04-10,410.47
2059,174,2024-12-09,1743.38
2060,79,2024-03-29,1105.41
2061,978,2025-02-25,4478.3
2062,561,2024-06-17,4651.69
2063,930,2024-09-26,771.22
2064,614,2025-01-08,3193.89
2065,282,2024-08-06,4764.71
2066,466,2024-11-07,390.81
2067,687,2024-07-03,4583.34
2068,152,2024-12-02,2598.97
2069,789,2024-03-29,2820.88
2070,305,2024-03-22,2978.51
2071,425,2024-10-01,310.7
2072,346,2024-09-22,1833.57
2073,390,2024-05-09,1806.97
2074,536,2025-01-01,1130.39
2075,581,2024-04-03,3000.36
2076,925,2025-02-24,2676.43
2077,269,2024-10-02,1564.27
2078,56,2024-04-08,4786.66
2079,414,2024-09-02,479.42
2080,348,2024-10-17,1143.4
2081,639,2024-04-19,4186.24
2082,17,2024-06-09,3744.91
2083,355,2024-08-15,1705.16
2084,585,2024-07-24,1894.57
2085,1,2025-01-02,2184.7
2086,916,2024-05-12,495.3
2087,818,2024-05-09,1617.7
2088,948,2024-11-04,2322.29
2089,479,2024-03-30,3075.33
2090,932,2024-04-07,1128.53
2091,129,2024-10-05,3356.43
2092,241,2024-11-19,1245.08
2093,859,2025-02-01,568.3
2094,770,2025-02-15,2696.51
2095,208,2024-07-13,4503.71
2096,417,2024-10-25,1742.04
2097,262,2024-03-24,1591.16
2098,607,2024-05-20,2399.35
2099,207,2024-09-19,1535.57
2100,270,2024-07-29,2878.74
2101,73,2025-02-28,1411.52
2102,136,2024-11-23,463.98
2103,659,2024-04-24,3841.7
2104,555,2025-02-27,2345.35
2105,527,2025-01-17,2915.32
2106,191,2024-06-12,2121.74
2107,768,2024-03-20,1435.01
2108,363,2025-02-15,1969.79
2109,917,2024-03-27,2189.1
2110,972,2024-04-03,1643.03
2111,312,2024-10-19,3880.91
2112,209,2025-01-28,4279.81
2113,942,2025-02-16,845.33
2114,162,2024-10-22,1034.73
2115,760,2024-11-29,1673.8
2116,325,2024-11-02,886.45
2117,842,2025-02-17,844.28
2118,348,2025-02-25,2424.42
2119,3,2025-01-11,2408.03
2120,17,2024-11-12,3984.96
2121,992,2024-03-15,1946.21
2122,765,2024-06-30,526.78
2123,905,2024-12-12,2208.65
2124,202,2025-02-07,406.41
2125,920,2024-12-02,4239.11
2126,831,2025-01-28,4565.89
2127,846,2024-03-26,1068.15
2128,48,2025-01-25,302.96
2129,479,2024-12-03,2562.01
2130,112,2024-07-06,456.95
2131,785,2024-06-09,648.91
2132,733,2024-08-30,1339.71
2133,7,2024-11-01,2643.87
2134,762,2024-04-12,4149.34
2135,853,2024-07-13,4362.59
2136,207,2024-07-16,2026.32
2137,795,2024-04-01,3817.9
2138,531,2024-11-29,1262.54
2139,105,2025-02-14,4930.39
2140,633,2024-03-03,1048.15
2141,232,2024-03-16,2505.21
2142,932,2025-02-10,3735.73
2143,668,2024-12-17,3116.68
2144,782,2024-10-25,1141.32
2145,259,2024-12-22,1356.61
2146,363,2024-03-24,4017.08
2147,128,2025-02-17,2723.26
2148,865,2024-10-22,889.31
2149,793,2024-03-20,1316.02
2150,992,2024-12-24,4919.38
2151,994,2024-03-09,3927.91
2152,64,2024-08-03,4939.69
2153,413,2024-11-14,3230.05
2154,837,2024-12-23,3685.24
2155,244,2024-06-22,2272.52
2156,267,2025-02-15,390.17
2157,35,2024-06-26,3103.25
2158,205,2024-05-29,937.71
2159,527,2025-01-22,2780.51
2160,875,2024-07-24,273.42
2161,933,2024-04-26,4209.0
2162,756,2024-08-09,877.8
2163,895,2025-01-15,2773.38
2164,860,2024-03-18,268.08
2165,554,2025-01-26,4925.15
2166,947,2024-04-20,503.7
2167,298,2024-11-12,1069.25
2168,115,2024-07-28,2465.95
2169,749,2024-12-07,3931.55
2170,352,2024-07-20,3386.04
2171,807,2024-07-04,1245.73
2172,54,2024-06-10,4291.31
2173,264,2024-04-26,2422.83
2174,231,2025-02-15,4337.05
2175,419,2024-12-10,2436.44
2176,118,2024-05-30,872.51
2177,344,2024-08-16,2670.79
2178,675,2024-05-01,3962.22
2179,513,2024-12-05,2297.07
2180,498,2024-05-04,218.48
2181,531,2024-07-23,1568.62
2182,424,2024-06-02,1264.19
2183,454,2024-03-28,1893.84
2184,896,2024-06-10,592.44
2185,343,2024-10-08,460.06
2186,185,2024-03-03,2701.58
2187,641,2024-11-30,3858.13
2188,355,2024-12-22,3781.11
2189,144,2024-07-30,2517.12
2190,48,2025-02-19,867.03
2191,258,2024-07-20,1678.2
2192,836,2025-02-26,1357.42
2193,374,2024-03-27,2118.38
2194,158,2025-02-22,1687.12
2195,36,2025-02-04,3469.68
2196,937,2025-02-05,3109.6
2197,269,2024-06-22,1639.92
2198,463,2024-06-08,1876.51
2199,689,2024-05-11,3803.9
2200,972,2024-04-02,918.96
2201,970,2024-05-19,362.16
2202,145,2024-06-22,4469.36
2203,715,2024-06-06,200.2
2204,438,2024-06-13,614.38
2205,45,2024-11-29,2486.91
2206,435,2025-02-23,4979.69
2207,306,2024-11-08,2670.67
2208,655,2024-05-17,3804.52
2209,181,2024-09-10,2587.01
2210,225,2024-08-04,4526.22
2211,371,2024-09-14,675.88
2212,652,2024-10-15,1824.92
2213,86,2024-08-01,4063.19
2214,652,2025-01-17,2397.36
2215,140,2024-07-14,1801.74
2216,571,2024-11-16,3695.06
2217,478,2024-07-18,1679.75
2218,490,2025-02-17,873.78
2219,999,2024-08-21,2457.95
2220,396,2024-12-19,3705.51
2221,609,2024-11-23,690.14
2222,681,2024-04-03,3866.45
2223,72,2024-03-21,2459.93
2224,832,2024-07-02,3733.19
2225,515,2024-04-29,3650.64
2226,823,2024-06-02,4276.51
2227,876,2024-12-20,4307.95
2228,810,2024-12-20,1162.51
2229,108,2024-04-16,4191.68
2230,19,2025-01-23,4446.68
2231,855,2024-11-29,1290.11
2232,527,2025-02-17,4611.14
2233,964,2024-05-20,1502.43
2234,262,2024-05-05,1646.01
2235,823,2024-11-05,2893.25
2236,437,2024-09-15,4769.01
2237,343,2025-01-25,4345.68
2238,780,2024-04-20,4263.43
2239,663,2025-02-07,2021.98
2240,994,2024-10-19,4211.41
2241,474,2024-12-31,700.72
2242,498,2024-05-03,2337.24
2243,465,2024-06-16,1175.77
2244,999,2024-06-19,2902.7
2245,845,2024-06-05,4680.65
2246,500,2024-11-16,4468.39
2247,933,2025-01-21,4597.85
2248,208,2024-03-13,245.94
2249,177,2024-07-17,1270.89
2250,223,2024-08-16,4478.67
2251,221,2024-04-13,3453.16
2252,151,2024-12-13,4337.43
2253,323,2024-10-28,1652.06
2254,451,2024-08-05,1055.99
2255,641,2024-09-30,2885.34
2256,988,2024-03-13,2907.53
2257,260,2024-12-22,4787.3
2258,673,2024-12-27,4419.41
2259,820,2024-11-17,1438.51
2260,1,2025-02-15,3580.15
2261,453,2024-10-29,2835.9
2262,526,2024-11-14,315.9
2263,153,2024-09-26,3668.32
2264,122,2024-04-12,193.33
2265,40,2024-07-04,3379.5
2266,993,2025-01-29,3991.03
2267,942,2025-02-10,3457.94
2268,810,2025-01-15,2360.9
2269,370,2024-03-05,594.31
2270,849,2025-02-01,3988.96
2271,931,2024-10-07,1370.44
2272,666,2024-07-12,4308.42
2273,483,2024-11-22,804.85
2274,503,2024-10-30,872.36
2275,992,2024-03-01,3319.43
2276,963,2025-02-19,3583.15
2277,340,2024-11-24,643.62
2278,297,2024-04-04,248.15
2279,99,2025-01-17,3876.45
2280,971,2025-02-12,1472.4
2281,55,2024-08-26,3166.05
2282,390,2024-03-23,660.45
2283,617,2024-04-24,1667.89
2284,366,2024-03-16,2166.92
2285,554,2024-03-15,1913.23
2286,99,2024-03-29,3899.75
2287,697,2024-12-24,3697.0
2288,328,2024-05-15,347.01
2289,793,2024-11-09,1455.99
2290,948,2024-07-15,870.68
2291,397,2024-11-06,4696.51
2292,231,2024-04-14,3481.56
2293,731,2025-01-20,2948.18
2294,936,2024-03-16,2849.69
2295,519,2024-04-19,3341.36
2296,349,2024-12-05,4999.52
2297,378,2024-07-28,2062.92
2298,356,2024-04-13,2550.15
2299,64,2024-05-08,485.43
2300,326,2024-10-04,4523.92
2301,227,2024-08-27,3860.05
2302,636,2024-04-12,2896.59
2303,327,2024-11-29,2762.63
2304,839,2024-06-05,2704.11
2305,550,2024-06-15,1372.24
2306,84,2024-05-18,140.56
2307,386,2024-07-12,1415.46
2308,533,2024-04-02,4249.82
2309,546,2024-07-09,1432.84
2310,348,2024-12-24,623.17
2311,304,2024-07-11,439.96
2312,725,2024-04-23,3324.25
2313,666,2025-01-31,4906.61
2314,874,2024-10-09,391.8
2315,357,2024-12-17,2003.85
2316,739,2024-07-06,2245.97
2317,384,2024-04-14,428.29
2318,350,2024-04-18,3727.98
2319,322,2024-06-23,2113.96
2320,212,2024-07-25,2538.94
2321,145,2024-12-30,3814.84
2322,346,2024-12-24,981.44
2323,26,2024-07-29,4428.85
2324,261,2024-10-26,2300.2
2325,909,2024-08-07,1498.55
2326,442,2024-05-31,2749.9
2327,140,2024-10-24,2183.47
2328,962,2024-05-17,2543.86
2329,795,2024-07-03,611.62
2330,736,2024-10-03,2229.5
2331,44,2024-12-12,4812.4
2332,671,2024-08-01,3564.43
2333,366,2024-03-01,4098.66
2334,933,2024-07-05,3015.52
2335,270,2024-05-05,2725.3
2336,252,2024-08-03,1399.3
2337,120,2024-03-26,269.69
2338,360,2024-12-01,3123.89
2339,911,2024-06-08,4766.73
2340,735,2024-04-16,2343.87
2341,497,2024-05-15,4988.55
2342,120,2024-05-15,889.17
2343,640,2024-10-21,1875.1
2344,650,2024-05-27,380.93
2345,714,2025-02-08,3493.47
2346,400,2024-04-28,1846.72
2347,310,2024-05-14,4244.81
2348,662,2024-03-16,1292.78
2349,717,2024-09-21,4764.85
2350,735,2024-12-26,1668.5
2351,68,2024-12-12,162.51
2352,907,2024-06-04,4080.1
2353,127,2024-05-15,3822.64
2354,740,2024-06-21,1340.38
2355,232,2024-11-02,1476.47
2356,289,2024-06-29,1529.24
2357,652,2024-10-20,4937.17
2358,283,2024-03-19,1884.81
2359,659,2025-02-05,4325.75
2360,172,2024-03-26,1248.1
2361,980,2024-11-18,4464.08
2362,96,2024-12-27,2871.71
2363,117,2024-10-19,4986.84
2364,582,2024-10-23,3064.29
2365,261,2025-01-04,1280.15
2366,680,2025-01-12,2738.86
2367,991,2024-04-15,1135.71
2368,308,2024-05-03,4002.39
2369,4,2024-07-18,365.25
2370,675,2024-06-23,1765.23
2371,709,2024-06-19,2311.37
2372,990,2024-10-10,2870.69
2373,336,2024-08-10,4157.3
2374,526,2024-04-26,3342.05
2375,528,2024-10-10,4987.42
2376,604,2024-06-02,1519.02
2377,460,2024-06-22,1830.72
2378,881,2024-07-03,1457.89
2379,902,2024-11-16,3265.75
2380,340,2024-03-21,1784.76
2381,266,2024-09-30,547.97
2382,782,2024-11-13,1351.16
2383,254,2024-07-27,1396.79
2384,207,2024-07-29,1312.09
2385,202,2025-01-04,4855.12
2386,510,2024-06-09,852.72
2387,219,2024-10-26,1457.04
2388,840,2024-12-17,3209.15
2389,344,2024-07-22,4013.69
2390,494,2024-09-06,4410.38
2391,543,2024-04-05,1139.38
2392,796,2024-06-25,4814.38
2393,856,2024-09-29,1776.25
2394,117,2024-05-09,4505.87
2395,85,2024-06-27,427.52
2396,705,2024-11-21,725.61
2397,458,2024-11-14,4223.99
2398,760,2024-03-02,3743.33
2399,326,2025-02-07,3770.56
2400,375,2024-12-17,1273.06
2401,607,2024-05-25,2365.3
2402,172,2024-11-27,3031.9
2403,377,2024-12-03,4215.27
2404,525,2024-03-08,2218.71
2405,217,2024-07-04,1018.81
2406,71,2025-01-31,2870.37
2407,322,2024-07-21,2628.81
2408,662,2024-04-22,1820.93
2409,961,2025-01-01,4890.66
2410,111,2024-08-08,2062.15
2411,387,2024-08-13,3374.97
2412,496,2024-07-14,3953.22
2413,206,2024-11-18,2600.3
2414,214,2024-06-09,1095.08
2415,964,2024-06-10,3003.55
2416,180,2025-02-18,1853.72
2417,808,2025-01-31,2708.83
2418,903,2024-10-09,853.32
2419,186,2024-08-17,4394.36
2420,891,2024-05-22,3096.46
2421,718,2024-03-04,3454.89
2422,84,2025-01-05,4825.39
2423,65,2024-03-16,2277.9
2424,374,2024-06-09,2438.19
2425,416,2024-04-03,4570.81
2426,783,2025-01-21,2455.2
2427,65,2024-03-01,518.07
2428,751,2024-11-21,279.46
2429,78,2024-04-12,4249.37
2430,699,2024-07-27,4509.86
2431,189,2024-05-04,2207.27
2432,770,2024-05-16,3223.57
2433,900,2024-10-10,3486.38
2434,918,2024-03-12,3832.54
2435,580,2024-06-30,1716.92
2436,186,2024-07-27,4749.5
2437,528,2024-08-29,746.04
2438,461,2024-08-08,811.17
2439,307,2025-02-10,170.92
2440,384,2024-04-30,2807.43
2441,409,2024-09-22,1242.74
2442,434,2024-04-25,4744.46
2443,110,2024-11-27,901.27
2444,129,2024-10-06,4649.07
2445,449,2024-03-29,2735.84
2446,801,2024-03-31,4145.24
2447,563,2024-06-15,3242.05
2448,743,2024-08-05,3710.64
2449,424,2025-01-07,2052.38
2450,136,2024-08-20,3361.15
2451,170,2024-04-12,1300.63
2452,335,2024-06-27,569.87
2453,557,2024-03-22,116.49
2454,978,2024-04-03,4390.49
2455,20,2025-01-25,366.91
2456,754,2024-08-16,2707.32
2457,227,2024-07-15,4407.13
2458,440,2024-11-16,384.18
2459,228,2024-06-28,2826.1
2460,999,2024-06-08,4040.07
2461,86,2024-11-24,1827.25
2462,507,2024-04-28,3075.96
2463,386,2024-12-04,4029.06
2464,666,2024-04-13,3679.38
2465,515,2024-12-17,408.61
2466,337,2024-09-01,4672.17
2467,719,2024-08-08,2344.45
2468,156,2024-10-09,2850.11
2469,593,2024-07-10,1406.78
2470,793,2024-07-28,2889.09
2471,319,2024-10-27,4584.57
2472,946,2024-05-05,2572.24
2473,344,2024-11-19,4818.0
2474,954,2024-07-10,2503.08
2475,203,2024-08-18,3043.22
2476,954,2024-12-11,1168.37
2477,428,2024-11-13,4224.44
2478,130,2024-12-21,4867.1
2479,741,2024-04-06,3811.15
2480,211,2024-09-22,1856.09
2481,889,2024-09-15,189.04
2482,754,2024-09-19,4897.93
2483,462,2024-12-12,2893.34
2484,448,2024-04-13,1949.05
2485,467,2024-11-02,1049.24
2486,626,2025-01-29,1952.38
2487,292,2025-02-27,3995.87
2488,207,2024-12-23,1478.29
2489,772,2025-02-14,142.55
2490,828,2024-03-10,3909.7
2491,440,2025-02-24,4769.75
2492,4,2024-05-15,4530.5
2493,44,2024-05-19,3436.77
2494,480,2024-03-15,4647.49
2495,860,2025-02-04,3783.2
2496,68,2024-05-11,4443.8
2497,658,2024-04-18,823.67
2498,524,2025-02-09,2067.59
2499,673,2024-10-17,492.16
2500,684,2024-03-13,3240.18
2501,965,2024-07-01,2613.04
2502,931,2024-11-24,3940.72
2503,729,2024-09-20,4581.24
2504,82,2024-09-28,816.22
2505,470,2025-01-04,753.4
2506,375,2025-02-14,2367.2
2507,86,2025-02-01,4325.04
2508,114,2024-06-24,4294.73
2509,546,2024-03-09,1493.33
2510,233,2025-01-28,503.1
2511,684,2025-01-07,1794.31
2512,35,2024-06-07,2284.98
2513,586,2025-02-09,151.77
2514,919,2024-12-08,3259.29
2515,30,2024-11-14,480.29
2516,475,2024-06-20,2304.59
2517,932,2024-04-08,4258.15
2518,208,2025-01-25,4418.7
2519,283,2024-07-13,4713.55
2520,829,2024-11-22,4541.94
2521,529,2025-02-27,2922.02
2522,46,2024-05-23,2854.77
2523,270,2024-09-09,1463.02
2524,975,2024-10-25,1619.59
2525,10,2024-10-15,750.44
2526,979,2024-07-14,2433.86
2527,370,2024-05-11,623.36
2528,570,2024-07-30,381.55
2529,600,2024-09-10,1334.0
2530,133,2025-02-27,3190.4
2531,668,2025-02-20,873.76
2532,974,2024-07-19,804.46
2533,252,2025-02-24,3377.92
2534,621,2024-07-08,3720.09
2535,54,2024-05-09,1861.41
2536,398,2024-10-09,231.3
2537,615,2024-11-21,2092.1
2538,629,2024-06-28,1235.27
2539,806,2024-11-02,1076.37
2540,32,2024-04-04,4044.54
2541,263,2024-10-07,1594.19
2542,271,2024-08-13,2818.83
2543,792,2025-02-28,3318.52
2544,382,2024-08-19,3824.27
2545,727,2025-02-13,3998.34
2546,18,2024-07-27,3531.54
2547,448,2025-01-19,2960.38
2548,769,2024-07-05,1543.19
2549,830,2024-09-26,2623.4
